,Low,Medium,High,Very High
0,0.02678660490688457,0.1518137728016921,0.30122856393916225,0.5422192501604378
1,0.06316938626112319,0.17645842063161019,0.3069072130218411,0.5123256049982374
2,0.08748653080908053,0.1917409736616507,0.30781250463034643,0.49098279086857916
3,0.10469170181501784,0.2024513168796104,0.3079112539474113,0.4745352975909366
4,0.1177553192173913,0.2093966271227642,0.30771198556005613,0.46167729725986706
5,0.1278700397470407,0.2148142310026206,0.3076243845447097,0.4501111620458217
6,0.13595705320712792,0.21946506134104182,0.30607976031678963,0.43978030155040787
7,0.1421362431504688,0.22228550196572008,0.305238924310485,0.4303858188151381
8,0.1472711059290306,0.22603254992726546,0.3036842324133622,0.4224595567792552
9,0.15280292070397508,0.22943064445432285,0.30285827168048246,0.41434637745325886
10,0.15731811218871913,0.231732118699002,0.30221002582422596,0.40638442579983
11,0.1618874365982705,0.23492865091088047,0.301494307801587,0.40011178116914137
12,0.16545245301654307,0.23835091602582564,0.3014797126368053,0.395442364641151
13,0.16834945451880368,0.24200690048219223,0.3012975055595908,0.3910768057495906
14,0.17176924573207836,0.24474809350027507,0.3008590174504623,0.3874339643978629
15,0.174965779916972,0.24680655463394974,0.3022617478632628,0.3853001092889054
16,0.1778242842883919,0.25000312132896396,0.30323647732820147,0.38291679556067637
17,0.18155532598230678,0.25296038292059786,0.30299868772141353,0.3814436059627378
18,0.18424309611305983,0.25736677914778194,0.30338302627369834,0.3803270360632051
19,0.18878811092450243,0.26025967267178646,0.30669014258644045,0.3808473835305621
